course_desc,course_number,course_prefix,course_title,dept_name,inst_ipeds,metadata,num_units
"This course continues the intermediate Spanish language structures acquired in 201 emphasizing speaking, writing, listening and reading comprehension.  Students continue to communicate and become more proficient in Spanish by gaining knowledge of more complex structures through directed drills and practice in class.",202,SPAN,Intermediate Spanish II,SPAN,141574,Prerequisites: SPAN 201 with a grade of C or betterORequivalentORinstructor approval.; Contact Hours: 3 lecture,3
"An introduction to the genre of documentary photography. The course covers the history, techniques and ethics of documentary photography as well as practical field work, post production and presentation modes in photographic projects. Written journalling to preserve information related to the photographs adhering to the AP Stylebook, interpersonal strategies, editorial planning (preshoot), ethical editing of images, and various means of presentations (for print and online sites) will be covered.",241,ART,Documentary Photography,Art,141574,Prerequisites: ART 107D with a grade of C or betterANDENG 100 with a grade of C or betterORinstructor approval.; Recommended Course Preparation: ART207D- Intermediate Digital Photography; Contact Hours: 6 other,3
"This course will focus on workforce and career preparation through the survey of occupational clusters and updated industry information. Students will be taken through the career development process in addition to self-exploration/assessment and planning. Students will have the opportunity to prepare a professional resume and cover letter in addition to a panel mock interview session. Upon completion of this course, students will have a deeper understanding of their career goals and action plan.",105,IS,Career Development and Life Planning,IS,141574,Prerequisites: None.; Contact Hours: 3 lecture,3
"This course examines the historical and current social constructions of race and ethnicity in shaping social relations in Hawai‘i, the United States, and other countries. The primary focus of this course is to explore racial and ethnic experiences and inequalities by applying sociological theoretical perspectives.",214,SOC,Introduction to Race and Ethnic Relations,SOC,141574,Prerequisites: Placement in ENG 100ORequivalentORinstructor approval.; Contact Hours: 3 lecture,3
"This is an introductory course in plant biology. The topics covered include the structure and function of plant cells, tissues, and organs such as roots, stems, leaves, and flowers; concepts of biological evolution and classification; the diversity of plants and plant-like organisms; genetics; and ecology.",101,BOT,General Botany,BOT,141574,Prerequisites: BOT 101L with a grade of C or better or concurrently enrolled in BOT 101LANDPlacement in ENG 100.; Contact Hours: 3 lecture,3
"This course continues to build a basic foundation that will enable students to acquire and develop language skills in listening, speaking, reading, and writing in Korean in a linguistically and culturally appropriate manner.",102,KOR,Elementary Korean II,KOR,141574,Prerequisites: KOR 101 with a grade of C or betterORequivalentORinstructor approval.; Contact Hours: 4 lecture,4
"This course focuses on the principles and practices of plant production using protective structures in subtropical and tropical climates, emphasizing vegetable and ornamental production. Students will explore production techniques specifically designed for vegetables grown under protective structures, along with an in-depth understanding of water requirements and the basics of plant nutrition. The course will also cover soilless production systems, offering insights into innovative growing methods, and will introduce integrated pest management (IPM) strategies tailored for greenhouse environments.",259,AG,Greenhouse Production,AG,141574,"Prerequisites: AG 200 with a grade of C or betterANDAG 200L with a grade of C or betterORconcurrently enrolled in AG 200 and AG 200L.; Contact Hours: 2 lecture, 3 lab",3
"This course will introduce students to college life and focus on essential transitional elements that promote academic success and personal goals. Students will have an opportunity to become familiar with college and community resources, acquire skills that support academic achievement, and provide opportunities to develop self-awareness and personal and career goals for lifelong learning.",103,IS,Introduction to College,IS,141574,Prerequisites: None.; Contact Hours: 3 lecture,3
"This course builds upon the fundamental knowledge of cold food preparation. This course covers the preparation of pâtés, terrines, galantines, canapés, hot and cold hors d'oeuvres, appetizers, mousses, and gelatins. Course content also includes the techniques of cold food decoration, cold platter design and presentation, and the design and planning of buffets.",241,CULN,Garde Manger II,CULN,141574,Prerequisites: CULN 120 with a grade of C or betterANDCULN 125 with a grade of C or betterORInstructor approval.; Contact Hours: 7.2 other,3
"This course is an introduction to the basic principles and techniques of contemporary Pacific voyaging and their basis in astronomical, atmospheric, and other natural phenomena.",281,HWST,Hoʻokele I: Hawaiian Astronomy and Weather,HWST,141574,Prerequisites: Placement in ENG 22ORinstructor approval.; Recommended Course Preparation: HAW101- Elementary Hawaiian I; Contact Hours: 3 lecture,3
This course will examine artistic production of major societies from 1500 to the present.,176,ART,Survey of Global Art II,Art,141574,Prerequisites: None.; Contact Hours: 3 lecture,3
"This course provides a systems-based orientation to the development of knowledge and skills needed to become a case manager in health and human services. The course incorporates an ethical, culturally appropriate, strength-based and client-centered approach.  Skill development includes intake, assessment, service planning, care coordination, discharge planning, referral, advocacy, and documentation and exploration of ethical mandates. (Previously offered as experimental course HSER 297L.)",248,HSER,Case Management,HSER,141574,Prerequisites: Placement in ENG 100ORequivalentORinstructor approval.; Recommended Course Preparation: HSER100- Exploration of Self in Society; Contact Hours: 3 lecture,3
