course_desc,course_number,course_prefix,course_title,dept_name,inst_ipeds,metadata,num_units
"Continuation of HWST 130. In this second class, students will learn intermediate traditional hula interpretations. Foot work and hand gestures of traditional hula will be reinforced accompanied by chanting, Ipu Heke (double gourd) or Pahu (drum). Students will be exposed to chants, and pule of traditional and ceremonial protocols related to the discipline of hula. Students may also be required to make accompanying instruments, like Ipu (smaller single gourd), Kala‘au (sticks), ‘Ili‘ili (stones), and Pū‘ili (split bamboo) under the direction of the class instructor. Students will be taught different historical aspects of specific hula, associated hula mythology, ali‘i (chiefly) genealogies; plants, and place names.",131,HWST,Hula Ōlapa ‘elua: Traditional Hawaiian Dance II,HWST,141990,"Pre: Credit for HWST 130, and enrollment in or credit for HAW 101 or HWST 107.; Lecture Hours: 2; Lab Hours: 2",3
"This is a Hawaiian cultural woodwork and wood carving project class. This class will involve the development of two to three introductory woodworking projects of Hawaiian cultural significance or ceremonial use. through this class the students will develop both the skills needed to work effectively and safely with wood, and the cultural knowledge important to the pieces developed. As a project class, there will be specific projects and themes set by the instructor of general Hawaiian cultural interest. Students will learn different aspects and solutions in carving and creating Hawaiian cultural projects.",135,HWST,Kālai Lā‘au: Hawaiian Woodwork and Wood Carving,HWST,141990,,3
"This is a Hawaiian cultural carving class that is a continuation of the themes and techniques learned in HWST 135 Kālai La‘au. Students will be required to complete at least one large piece and two highly finished smaller pieces. Students will be expected to have a basic understanding of carving upon entering the class and will spend their time fine tuning and working on a larger scale. through this class students will develop skills and techniques with more advanced tools needed to work effectively and safely with wood, bone, and/or stone, and students will acquire the cultural knowledge important to the pieces developed. Students will also learn how to make some of the tools required for use in the class.",136,HWST,Kālai Lā‘au II: Advanced Techniques in Hawaiian Carving,HWST,141990,"Pre: Credit for HWST 135 with a grade of “B” or better, or consent of the instructor.",3
"The first mahiʻai course in a series of four in Hawaiian cultivation practices. Covers the history, lore, and geographically specific methods of mahiʻai. Emphasis on the cultivation of kalo and related staple foods.",140,HWST,Mahiʻai I: Hawaiian Taro Culture,HWST,141990,Lecture Hours: 3,3
"This course expands on the traditional Hawaiian kalo growing knowledge covered in the first class to include the ecology of wetland kalo systems, focusing on traditional loʻi techniques, and the integration of nutrient flow analysis through the ahupuaʻa and nutrient management practices for loʻi kalo. Additional emphasis is placed on both scientific and practical approaches. Cooking and eating are used throughout the course to demonstrate linkages between kalo and human nutrition and wellbeing. The course will consist of a mixture of lecture and hands-on field experience.",142,HWST,Mahiʻai Kalo II - Traditional and Modern Techniques of Loʻi Kalo Production,HWST,141990,Pre: A grade of C or better in HWST 140 or consent of instructor; Lecture Hours: 3,3
"An introduction to beginning Hawaiian protocol(s) and chant. Students will learn types of chants, voice quality, modes of chanting, and their basic elements of place chants at an introductory level.",215,HWST,Oli Hūlona: Beginning Hawaiian Protocol and Chant,HWST,141990,Pre: Grade of C or better in HWST 107 or consent of instructor.; Lecture Hours: 3,3
"This course provides an introduction to the study of Polynesian religions through an exploration of the oral traditions of Hawai‘i, Aotearoa (New Zealand), French Polynesia (Tahiti et al.), and Samoa among others. In this class, students will gain a foundational understanding of important religious themes that permeate Polynesia. Main themes include but are not limited to deities’ forms & functions, cosmogonies, etiologies, and belief-regulated practices. Additionally, a portion of the semester will focus on belief narratives as vehicles for the transmission of knowledge and the significance of contemporary representation and self-representation of Polynesian religion and culture. This class will use comparative analysis between Hawaiian religion and the religious traditions of Aotearoa, French Polynesia, and Samoa to identify the fundamental concepts needed to understand Polynesian religions and explore how they are interconnected and interwoven into the fabric of our lives today. (Cross-listed as REL 217)",217,HWST,Understanding Polynesian Religions,HWST,141990,Lecture Hours: 3,3
"This is a Hawaiian cultural fiber arts project class. This class will involve the development of three to four introductory fiber arts projects of Hawaiian cultural significance or ceremonial use. through this class students will learn how to procure the materials needed to complete various fiber arts projects, including learning related protocol and methods for gathering, understanding of Native Hawaiian gathering rights, and the type of environments in which specific materials grow and can be gathered, Students will develop the skills needed to work effectively and safely with various fiber arts materials on introductory projects, and students will learn the cultural knowledge important to the pieces created. As a project class, there will be specific projects and themes set by the instructor of general Hawaiian cultural interest.",222,HWST,Ma‘awe No‘eau: Hawaiian Fiber Work,HWST,141990,,3
"Kamehameha I, also known as Pai‘ea, Ka Na‘i Aupuni, and Kaiwakiloumoku is the most famous Hawaiian in history. This course will look at the rise to power of Kamehameha I, as he consolidated all of the islands under his control establishing the Hawaiian Kingdom. We will examine his genealogy and chiefly family relations including, his most famous exploits and battles, the olelo no‘eau (wise sayings) related to his life, and the cultural and political legacies he has left Hawai‘i.",253,HWST,Kamehameha I and the Hawaiian Kingdom,HWST,141990,Pre: HWST 107 and HAW 101; Lecture Hours: 3,3
"This course focuses on the Hawaiian Kingdom era covering two major historical periods: the first from 1810 until 1893; the second from 1893 to the present. This course focuses primarily on the first historical period, allowing the legal, political, and economic conclusions from that era to inform and provide for us a continuity into the second historical period. Major topics addressed in this course are: unification; the Hawaiian Constitutions; recognition and nationhood in 1843; feudal and allodial land systems; the Hawaiian economy; the Hawaiian monarchs; the occupation of the Hawaiian Islands; issues and methods of de-occupation; historical, political, legal, and economic global contexts.",255,HWST,Introduction to the Hawaiian Kingdom,HWST,141990,"Pre: A grade of “C” or better in HWST 107, HIST 284 or HIST 224.; Lecture Hours: 3",3
