course_desc,course_number,course_prefix,course_title,dept_name,inst_ipeds,metadata,num_units
"Human impacts through time on vegetation, animals, landforms, soils, climate, and atmosphere. Special reference to Asian/Pacific region. Implications of long-term environmental change for human habitability.",410,BIOL,Human Role in Environmental Change,Biology,141574,"Prerequisites: with a minimum grade of B, one of BIOL 101 , BIOL 123 or GEO 101 and either BIOL 310 or GEO 322 ; or consent.; Cross-Listed: GEO 410; General Education Designation(s): DB",3
"Integrated program of intensive lectures, laboratory experiments, and field research that focus on the biological processes that shape the lives of marine organisms. Limited space enrollment by consent; GPA considered.",403,BIOL,Field Problems in Marine Biology,Biology,141574,Prerequisites: C (not C-) or better in BIOL 301 / BIOL 301L and consent.; Grade Option: A-F only.; General Education Designation(s): DB,4
"(1-hr Lec, 3-hr Lab) Laboratory to accompany",401L,BIOL,Molecular Biotechnology Lab-Gene Editing by CRISPR/Cas9,Biology,141574,"Prerequisites: BIOL 275L or BIOL 375L , or MBBE 304 , or MBBE 375 ; or consent.; Corequisites: BIOL 401; Repeatable: 1 time; Cross-Listed: MBBE 401L; General Education Designation(s): DY",2
"(1 1-hr Lec, 2 3-hr Lab) First course in a two-semester major open-ended design experience for senior students in biological engineering, with heavy emphasis on teaching written/oral engineering communication. Design process; project management; methodology; modeling; optimization; engineering economics.",481,BE,Senior Engineering Design I,Biomedical Engineering,141574,"Prerequisites: ( BE 350 / BE 350L , BE 373 , CEE 320 (or concurrent) or ME 322 (or concurrent), ME 311 , ECE 211 ) with a minimum grade of C-; or consent.; Grade Option: A-F only.",3
"Instruction in developing clinical research questions and creating a concise protocol that includes a literature review, study design, subject recruitment and sampling, instruments, other measures and bioinformatics, sample size, consent form, budget and timetable.",640,BIOM,Introduction to Clinical Research,Biomathematics,141574,Grade Option: A-F only.,3
"Introduction to system thinking, procedures for developing system models, characteristics of important agricultural system models, computer approach to evaluation and optimization of system models.",638,BE,Biosystems Modeling,Biomedical Engineering,141574,"Prerequisites: one of MATH 215 , MATH 241 , MATH 251A ; or consent.; Cross-Listed: AREC 610",3
Directed participation on tutorials and related activities in public schools and approved community and UH Mānoa organizations.,295,BIOL,Service Learning for Biology Majors,Biology,141574,"Prerequisites: BIOL 265 / BIOL 265L , BIOL 275 / BIOL 275L , and consent.; Repeatable: 1 time; Grade Option: A-F only.",V
"The origins and early evolution of fishes, with a focus on morphological innovations that have led to lineage divergence and adaptive radiation, and the nature of underlying processes associated with novel character trait evolution.",468,BIOL,The Rise of Fishes: An Evolutionary History,Biology,141574,Prerequisites: BIOL 265; Grade Option: A-F only.; Frequency of Course (when offered): Alt. years: spring; General Education Designation(s): DB,3
"An interdisciplinary study of the diverse life in the soil beneath our feet that includes bacteria, fungi, protists, nematodes, arthropods, invertebrate, viruses, and the essential functional roles these organisms contribute to sustainability of the planet.",480,BIOL,Life in the Soil Environment,Biology,141574,"Prerequisites: BIOL 375 or PEPS 371 / SUST 371 / TPSS 371 , or MICR 351 , or consent.; Repeatable: 1 time; Cross-Listed: TPSS 480; General Education Designation(s): DB",3
"System integration for computer-based control, automation, and study of biological systems. Topics include physical, chemical, and biological sensors, actuators, digital interfacing/communication, image analysis, and structured code for microcontrollers and other portable computers.",625,BE,Biological Instrumentation,Biomedical Engineering,141574,Prerequisites: consent.; Cross-Listed: MBBE 625,3
(1 3-hr Lab) Explores connections between biological principles and everyday life with a focus on the environment. Topics include environmental health and sustainability with examples from Hawaiʻi. Not a BIOL major elective.,101L,BIOL,Biology & Society Laboratory,Biology,141574,Prerequisites: BIOL 101 (or concurrent).; Cross-Listed: SUST 111L; General Education Designation(s): DY,1
"Taxonomy, ecology, biochemistry, distribution, cultural history, and contemporary use of mind-altering drug plants; examples from primitive, traditional, and modern societies.",440,BIOL,Psychoactive Drug Plants,Biology,141574,"Prerequisites: junior standing, one semester of biological science, and either ANTH 200 or GEO 151; or consent.; General Education Designation(s): DB",3
"Overview of biofuel/bioenergy production, biorefinery concept; renewable feedstocks; thermochemical and biochemical conversions of biomass to biofuel; biodiesel production; algal-biofuel; environmental impacts, life-cycle analysis; value-added processing of biofuel residues; selected case studies; term paper and presentation.",610,BE,Biofuel and Bioenergy,Biomedical Engineering,141574,Prerequisites: consent.; Grade Option: A-F only.; Frequency of Course (when offered): Once a year,3
"Combined lecture/computer lab on theory and practice of bioprocess design and analysis, involving biological basics and engineering principles of bioprocessing, computer-aided unit operations, process integration, and economic evaluation.",470,BE,Bioprocess Design and Analysis,Biomedical Engineering,141574,"Prerequisites: BE 373 , or BE 437 (or concurrent) or BE 460 (or concurrent); or consent.; Grade Option: A-F only.; Frequency of Course (when offered): Alt years; General Education Designation(s): DP",3
"Survey of fish biodiversity focusing on major lineages, their phylogenetic relationships, and their geographic distribution in light of evolutionary history.",465,BIOL,Fish Diversity,Biology,141574,Prerequisites: BIOL 171 and BIOL 172 .; Class Standing Restrictions: Junior standing or higher.; General Education Designation(s): DB,3
"Cell structure and function. Structure, chemistry, and functions of organelles and macromolecules.",408,BIOL,Molecular Cellular Biology II,Biology,141574,Prerequisites: C (not C-) or better in BIOL 407 ; or consent.; Cross-Listed: MBBE 408 and MCB 408; General Education Designation(s): DB,3
Relationship between structure and function at macromolecular level.,407,BIOL,Molecular Cell Biology I,Biology,141574,"Prerequisites: C (not C-) or better in BIOL 275 / BIOL 275L and CHEM 273 , or consent.; Cross-Listed: MCB 407; General Education Designation(s): DB",3
"Molecular basis of living processes in bacteria, plants, and animals; emphasis on metabolism of carbohydrates, lipids, proteins, and nucleic acids.",402,BIOL,Principles of Biochemistry,Biology,141574,"Prerequisites: C (not C-) or better in BIOL 275 / BIOL 275L , and CHEM 273 ; or consent.; Cross-Listed: MBBE 402; General Education Designation(s): DB",4
"Introductory biology for all life science majors. Cell structure and chemistry; growth, reproduction, genetics, evolution, viruses, bacteria, and simple eukaryotes.",171,BIOL,Introduction to Biology I,Biology,141574,"Prerequisites: CHEM 131 , CHEM 151 , CHEM 161 , CHEM 171 , or CHEM 181A or concurrent, and BIOL 171L (or concurrent), or consent.; General Education Designation(s): DB",3
"Overview of ocean issues and organizations involved with marine activities, management, education, research, and business. Exploration of internships, research, and career opportunities. Preparation of resumes, proposals, and professional presentations. Not a BIOL major elective.",104,BIOL,Marine Option Program Seminar,Biology,141574,Cross-Listed: IS 100,1
"Process of evolution: genetic basis, natural selection, population genetics, speciation, the fossil record.",470,BIOL,Evolutionary Biology,Biology,141574,"Prerequisites: BIOL 171 , and BIOL 172 or BOT 201 . Recommended: a BIOL, ZOOL, or BOT course at 300 or 400 level.; General Education Designation(s): DB",3
"Combined lecture/lab impart essential knowledge and skills in technical writing, poster design, and oral presentations for effective communication for life science majors. Research papers, lab reports, project proposals, conference presentations are covered.",390,BIOL,Communicating in Biological Sciences,Biology,141574,"Prerequisites: C (not C-) or better in BIOL 171 / BIOL 171L , BIOL 172 / BIOL 172L , and ENG 100 .; Grade Option: A-F only.",3
"Characteristics of science and interaction with society illustrated by topics in geology, astronomy, oceanography, and biology of Hawaiian Islands. Not a BIOL major elective.",123,BIOL,Hawaiian Environment Science,Biology,141574,General Education Designation(s): DB,3
"Teaching internship in the Life Sciences that includes the preparation and demonstration of laboratory experiments or classroom activities. (B) general; (C) oral emphasis, includes emphasis on instruction in oral communication.",395C,BIOL,"Teaching Internship: oral emphasis, includes emphasis on instruction in oral communication",Biology,141574,Prerequisites: consent.; Repeatable: 1 time,2
Practical introduction to molecular methods used to address ecological and evolutionary questions. Advanced undergraduate/graduate level. Focus on methods and application to independent research project.,603,BIOL,Molecular Ecology,Biology,141574,"Prerequisites: BIOL 265 / BIOL 265L (or equivalent) or BIOL 275 / BIOL 275L (or equivalent), and BIOL 375 / BIOL 375L , and consent.; Grade Option: A-F only.; Frequency of Course (when offered): Alt years",3
"Develop biomedical ethics through case studies to incite discussions on topics such as gene therapy, gene enhancement, genetic counseling, informed consent, health care professional/patient and investigator/student participant communication, advanced directives and living wills, clinical research in developing countries, clinical research in ethnic minority and socio-economically disadvantaged populations, and non-discrimination in health care and research settings.",649,BIOM,Advanced Ethics in Biomedical Research II,Biomathematics,141574,Grade Option: A-F only.,3
